,kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
3,youtube#searchResult,ZleubR7tot72dDbjwLX_qNzl5zI,youtube#video,rlp8-aY5VvA,2021-07-14T13:00:35Z,UCBp3w4DCEC64FZr4k9ROxig,The data scientist origin story with Roger Magoulas and DJ Patil,"In this clip from Gradient Dissent, Roger Magoulas and DJ Patil talk about the origin of data science and the data scientist role. Full episode here: ...",https://i.ytimg.com/vi/rlp8-aY5VvA/default.jpg,120,90,https://i.ytimg.com/vi/rlp8-aY5VvA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rlp8-aY5VvA/hqdefault.jpg,480,360,Weights & Biases,none,2021-07-14T13:00:35Z
4,youtube#searchResult,G7v17WWZF6da_JvtXoT15CGHqlM,youtube#video,aKynVZneyMg,2021-07-13T18:47:02Z,UCBp3w4DCEC64FZr4k9ROxig,"&quot;At this time period, there was no data&quot; — How California developed its COVID-19 models","In this clip from Gradient Dissent, Roger Magoulas and DJ Patil share what it was like to work on California's COVID-19 response before much was known about ...",https://i.ytimg.com/vi/aKynVZneyMg/default.jpg,120,90,https://i.ytimg.com/vi/aKynVZneyMg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aKynVZneyMg/hqdefault.jpg,480,360,Weights & Biases,none,2021-07-13T18:47:02Z
0,youtube#searchResult,urvE5oJ4unt-bxD1_F997kVGDaU,youtube#video,cn8Sld4xQjg,2021-06-08T22:33:49Z,UCpwC9QC0lWaEJ85MoMRFvrA,Noam Brown | AI for Imperfect-Information Games: Poker and Beyond,Sponsored by Evolution AI: https://www.evolution.ai/ Monday 10 May 2021 Abstract: The field of artificial intelligence has had a number of high-profile successes ...,https://i.ytimg.com/vi/cn8Sld4xQjg/default.jpg,120,90,https://i.ytimg.com/vi/cn8Sld4xQjg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cn8Sld4xQjg/hqdefault.jpg,480,360,London Machine Learning Meetup,none,2021-06-08T22:33:49Z
1,youtube#searchResult,YoRhH0ITF3FZQmo4xosbd4DztPs,youtube#video,PZNy89T5pi0,2021-06-08T22:33:13Z,UCpwC9QC0lWaEJ85MoMRFvrA,Mike Lewis | Beyond BERT: Representation Learning for Natural Language at Scale,Sponsored by Evolution AI: https://www.evolution.ai Wednesday 7 April 2021 Abstract: Natural language processing has been revolutionized by large scale ...,https://i.ytimg.com/vi/PZNy89T5pi0/default.jpg,120,90,https://i.ytimg.com/vi/PZNy89T5pi0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PZNy89T5pi0/hqdefault.jpg,480,360,London Machine Learning Meetup,none,2021-06-08T22:33:13Z
2,youtube#searchResult,6HNquQwyTf9usjTp2OgryLftt3s,youtube#video,l5ab290no8c,2021-05-28T20:11:49Z,UCpwC9QC0lWaEJ85MoMRFvrA,Irwan Bello | LambdaNetworks and Recent Developments in Computer Vision,Sponsored by Evolution AI: https://www.evolution.ai/ Monday 26 April 2021 Abstract: The first part of the talk will be dedicated to LambdaNetworks: Modeling ...,https://i.ytimg.com/vi/l5ab290no8c/default.jpg,120,90,https://i.ytimg.com/vi/l5ab290no8c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l5ab290no8c/hqdefault.jpg,480,360,London Machine Learning Meetup,none,2021-05-28T20:11:49Z
3,youtube#searchResult,yKBVgHY0Mg4lRlIBXyFGyhN7-Bo,youtube#video,wWYK6903lpc,2021-05-26T20:13:52Z,UCpwC9QC0lWaEJ85MoMRFvrA,Mingxing Tan | AutoML for Efficient Vision Learning,"Sponsored by Evolution AI: https://www.evolution.ai/ Monday 8 March 2021 Abstract: This talk will focus on a few recent progresses we have made on AutoML, ...",https://i.ytimg.com/vi/wWYK6903lpc/default.jpg,120,90,https://i.ytimg.com/vi/wWYK6903lpc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wWYK6903lpc/hqdefault.jpg,480,360,London Machine Learning Meetup,none,2021-05-26T20:13:52Z
4,youtube#searchResult,5wH8aWmTyedc89129SCICh2QHzQ,youtube#video,_oSy_QvjHTs,2021-05-25T16:37:13Z,UCpwC9QC0lWaEJ85MoMRFvrA,Manzil Zaheer | Big Bird: Transformers for Longer Sequences,"Sponsored by Evolution AI: https://www.evolution.ai/ Thursday 11 February 2021 Abstract: Transformers-based models, such as BERT, have been one of the ...",https://i.ytimg.com/vi/_oSy_QvjHTs/default.jpg,120,90,https://i.ytimg.com/vi/_oSy_QvjHTs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_oSy_QvjHTs/hqdefault.jpg,480,360,London Machine Learning Meetup,none,2021-05-25T16:37:13Z
0,youtube#searchResult,imOa7XrRztDtLO48E2-UkxE_4l0,youtube#video,-cT-2xvaeks,2021-07-15T11:17:21Z,UCZHmQk67mSJgfCCTn7xBfew,[ML News] Facebook AI adapting robots | Baidu autonomous excavators | Happy Birthday EleutherAI,A look into the happenings of the Machine Learning world. OUTLINE: 0:00 - Intro 0:25 - Facebook AI trains rapidly adapting robots 3:05 - Baidu presents ...,https://i.ytimg.com/vi/-cT-2xvaeks/default.jpg,120,90,https://i.ytimg.com/vi/-cT-2xvaeks/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-cT-2xvaeks/hqdefault.jpg,480,360,Yannic Kilcher,none,2021-07-15T11:17:21Z
1,youtube#searchResult,qXMW8ZrlnpkhSXhaF7eJXF6rRmU,youtube#video,PuOASKpiThY,2021-07-11T12:51:06Z,UCZHmQk67mSJgfCCTn7xBfew,I&#39;m taking a break,"I'll be back, don't worry :) Links: TabNine Code Completion (Referral): http://bit.ly/tabnine-yannick YouTube: https://www.youtube.com/c/yannickilcher Twitter: ...",https://i.ytimg.com/vi/PuOASKpiThY/default.jpg,120,90,https://i.ytimg.com/vi/PuOASKpiThY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PuOASKpiThY/hqdefault.jpg,480,360,Yannic Kilcher,none,2021-07-11T12:51:06Z
2,youtube#searchResult,w0A4BGhwJigk0x4nB4voLYSlly0,youtube#video,TrLrBL1U8z0,2021-07-08T12:14:37Z,UCZHmQk67mSJgfCCTn7xBfew,"[ML News] GitHub Copilot - Copyright, GPL, Patents &amp; more | Brickit LEGO app | Distill goes on break","copilot #copyright #gpl GitHub and OpenAI release Copilot, an AI-powered code autocomplete system that can generate entire functions, classes, and modules ...",https://i.ytimg.com/vi/TrLrBL1U8z0/default.jpg,120,90,https://i.ytimg.com/vi/TrLrBL1U8z0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TrLrBL1U8z0/hqdefault.jpg,480,360,Yannic Kilcher,none,2021-07-08T12:14:37Z
3,youtube#searchResult,wlHwEC9sGuPBihL1oTZVXLACWJ8,youtube#video,9MJTeOaSMTk,2021-07-03T13:00:56Z,UCZHmQk67mSJgfCCTn7xBfew,Self-driving from VISION ONLY - Tesla&#39;s self-driving progress by Andrej Karpathy (Talk Analysis),"tesla #selfdriving #karpathy Tesla is pushing the state-of-the-art in full self-driving, and interestingly, they explicitly switch from having multiple different sensors ...",https://i.ytimg.com/vi/9MJTeOaSMTk/default.jpg,120,90,https://i.ytimg.com/vi/9MJTeOaSMTk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9MJTeOaSMTk/hqdefault.jpg,480,360,Yannic Kilcher,none,2021-07-03T13:00:56Z
4,youtube#searchResult,hiWCiVDx_cJhkMjziG9ustPIbRM,youtube#video,tDk10VTHwNo,2021-06-30T14:26:12Z,UCZHmQk67mSJgfCCTn7xBfew,[ML News] CVPR bans social media paper promotion | AI restores Rembrandt | GPU prices down,cvpr #socialmedia #machinelearning In this week's ML news we look at CVPR's controversial action to ban paper promotions on social media during the review ...,https://i.ytimg.com/vi/tDk10VTHwNo/default.jpg,120,90,https://i.ytimg.com/vi/tDk10VTHwNo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tDk10VTHwNo/hqdefault.jpg,480,360,Yannic Kilcher,none,2021-06-30T14:26:12Z
0,youtube#searchResult,szqNPy43InYa6iDevZEfexTu3YY,youtube#video,wNhaz81OOqw,2021-06-05T13:04:55Z,UCXvHuBMbgJw67i5vrMBBobA,Kenneth Stanley on the problems with ambitious objectives.,A whirlwind tour of Kenneth Stanley's ideas on objectives and open-endedness. Consider this video a summarisation of the epic special edition we did with ...,https://i.ytimg.com/vi/wNhaz81OOqw/default.jpg,120,90,https://i.ytimg.com/vi/wNhaz81OOqw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wNhaz81OOqw/hqdefault.jpg,480,360,Machine Learning Dojo with Tim Scarfe,none,2021-06-05T13:04:55Z
1,youtube#searchResult,dhpyBCjW2K2U-2-_lEAZqFYRQG4,youtube#video,jhopjN08lTM,2021-03-20T00:27:48Z,UCXvHuBMbgJw67i5vrMBBobA,ML Interpretability: SHAP/LIME,"First in our series on ML interpretability and going through Christoph Molnar's interpretability book. When we're applying machine learning models, we often ...",https://i.ytimg.com/vi/jhopjN08lTM/default.jpg,120,90,https://i.ytimg.com/vi/jhopjN08lTM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jhopjN08lTM/hqdefault.jpg,480,360,Machine Learning Dojo with Tim Scarfe,none,2021-03-20T00:27:48Z
2,youtube#searchResult,yllcqkmukPE6ekdsilXZ7my1UKE,youtube#video,VvRz885Un1Q,2021-03-16T13:12:32Z,UCXvHuBMbgJw67i5vrMBBobA,Does Francois Chollet think that Deep RL is &quot;intelligent&quot;?,"Does Francois Chollet think that Deep RL is ""intelligent""? On the Measure of Intelligence, François Chollet '19 https://arxiv.org/abs/1911.01547 Universal ...",https://i.ytimg.com/vi/VvRz885Un1Q/default.jpg,120,90,https://i.ytimg.com/vi/VvRz885Un1Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VvRz885Un1Q/hqdefault.jpg,480,360,Machine Learning Dojo with Tim Scarfe,none,2021-03-16T13:12:32Z
3,youtube#searchResult,c6zrqsgjRfSqMxtJBhF1j4csAY4,youtube#video,C3Mq-3MQ6SU,2021-03-11T10:00:49Z,UCXvHuBMbgJw67i5vrMBBobA,Deep RL Doesn&#39;t Work Yet!,Deep reinforcement learning is surrounded by mountains and mountains of hype. And for good reasons! Reinforcement learning is an incredibly general ...,https://i.ytimg.com/vi/C3Mq-3MQ6SU/default.jpg,120,90,https://i.ytimg.com/vi/C3Mq-3MQ6SU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/C3Mq-3MQ6SU/hqdefault.jpg,480,360,Machine Learning Dojo with Tim Scarfe,none,2021-03-11T10:00:49Z
4,youtube#searchResult,G6xQnKFGETLo-WRYFbMnNuN_Duo,youtube#video,4NjqR2vCV_k,2021-02-15T16:16:43Z,UCXvHuBMbgJw67i5vrMBBobA,Virtual Greenscreen Software (DL/Python),I have been working on some software called rembg-greenscreen to remove backgrounds from videos using a command line. I think this is the first piece of ...,https://i.ytimg.com/vi/4NjqR2vCV_k/default.jpg,120,90,https://i.ytimg.com/vi/4NjqR2vCV_k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4NjqR2vCV_k/hqdefault.jpg,480,360,Machine Learning Dojo with Tim Scarfe,none,2021-02-15T16:16:43Z
0,youtube#searchResult,NjtLPwFA4qtUbE5SYMKQGqmPvLs,youtube#video,VosGiHNV0tY,2021-07-15T14:01:50Z,UCG6qpjVnBTTT8wLGBygANOQ,"Fast.ai, AutoML, and Software Engineering for ML: Jeremy Howard // Coffee Session #47","Coffee Sessions #47 with Jeremy Howard, fast.ai, AutoML, Software Engineering for ML. //Abstract Advancement in ML Workflows: You've been around the ML ...",https://i.ytimg.com/vi/VosGiHNV0tY/default.jpg,120,90,https://i.ytimg.com/vi/VosGiHNV0tY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VosGiHNV0tY/hqdefault.jpg,480,360,MLOps.community,none,2021-07-15T14:01:50Z
1,youtube#searchResult,yhVtPc1NPgBHZQmrOLoc0RWKFTM,youtube#video,7MEcm3zINDw,2021-07-13T10:00:39Z,UCG6qpjVnBTTT8wLGBygANOQ,Learning from 150 Successful ML-enabled Products at Booking.com // Pablo Estevez // Coffee Ses&#39;n #46,"Coffee Sessions #46 with Pablo Estevez, What We Learned from 150 Successful ML-enabled Products at Booking.com. //Abstract While most of the Machine ...",https://i.ytimg.com/vi/7MEcm3zINDw/default.jpg,120,90,https://i.ytimg.com/vi/7MEcm3zINDw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7MEcm3zINDw/hqdefault.jpg,480,360,MLOps.community,none,2021-07-13T10:00:39Z
2,youtube#searchResult,eiLjs8Yb-9oomaTlNIEbhZB7up8,youtube#video,LWLtd98xXuo,2021-07-09T14:48:32Z,UCG6qpjVnBTTT8wLGBygANOQ,Take a risk or stay safe? // Alfredo Deza // Meetup #66 short clip,"MLOps community meetup #66! Last Wednesday we talked to Alfredo Deza, Author and Speaker. ""I think, you're gonna have risk everywhere you are. You're ...",https://i.ytimg.com/vi/LWLtd98xXuo/default.jpg,120,90,https://i.ytimg.com/vi/LWLtd98xXuo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LWLtd98xXuo/hqdefault.jpg,480,360,MLOps.community,none,2021-07-09T14:48:32Z
3,youtube#searchResult,JsjelCE62aymBx1XNXu5QyRkWoA,youtube#video,S-BZwydzd-Q,2021-07-06T10:57:59Z,UCG6qpjVnBTTT8wLGBygANOQ,Machine Learning in Cyber Security // Monika Venckauskaite // MLOps Meetup #70,"MLOps community meetup #70! Last Wednesday, we talked to Monika Venckauskaite, Senior Machine Learning Engineer at Vinted. //Abstract One of the areas, ...",https://i.ytimg.com/vi/S-BZwydzd-Q/default.jpg,120,90,https://i.ytimg.com/vi/S-BZwydzd-Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/S-BZwydzd-Q/hqdefault.jpg,480,360,MLOps.community,none,2021-07-06T10:57:59Z
4,youtube#searchResult,1zHs6Tv5CqodrH2oxSvbug2hCXU,youtube#video,JNZk8diyIuE,2021-07-02T15:43:43Z,UCG6qpjVnBTTT8wLGBygANOQ,Enterprise Security and Governance MLOps // Diego Oppenheimer // MLOps Coffee Sessions #45,"Coffee Sessions #45 with Diego Oppenheimer of Algorithmia, Enterprise Security and Governance MLOps. //Abstract MLOps in the enterprise is difficult due to ...",https://i.ytimg.com/vi/JNZk8diyIuE/default.jpg,120,90,https://i.ytimg.com/vi/JNZk8diyIuE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JNZk8diyIuE/hqdefault.jpg,480,360,MLOps.community,none,2021-07-02T15:43:43Z
0,youtube#searchResult,G_pQYJ0PBnUFdLdXZek633Vt4S8,youtube#video,WDOptUmGxu0,2021-07-13T19:47:55Z,UC9iWqvsWjhowkHWVJquHwkg,EMEA 2021 Student Forum: Constrained neural networks for thermal vision,"EMEA 2021 Student Forum Constrained neural networks for thermal vision Massimiliano GALANTI, Graduating Student, Politecnico di Milano Thermal vision is ...",https://i.ytimg.com/vi/WDOptUmGxu0/default.jpg,120,90,https://i.ytimg.com/vi/WDOptUmGxu0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WDOptUmGxu0/hqdefault.jpg,480,360,tinyML,none,2021-07-13T19:47:55Z
1,youtube#searchResult,uInNM0n_YDBNynuyT-bbQ-rpfDc,youtube#video,Ys8BpOSoiBw,2021-07-13T19:30:54Z,UC9iWqvsWjhowkHWVJquHwkg,EMEA 2021 Student Forum: Framework for dataset construction including fused data from Human and...,"EMEA 2021 Student Forum Framework for dataset construction including fused data from Human and Remotely Operated Vehicles (ROVs) Rafaella ELIA , PhD ...",https://i.ytimg.com/vi/Ys8BpOSoiBw/default.jpg,120,90,https://i.ytimg.com/vi/Ys8BpOSoiBw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ys8BpOSoiBw/hqdefault.jpg,480,360,tinyML,none,2021-07-13T19:30:54Z
2,youtube#searchResult,NyUlP5-5mlUMwAXUGWlK6PBL15A,youtube#video,ycWo0nhgyA0,2021-07-13T19:28:15Z,UC9iWqvsWjhowkHWVJquHwkg,EMEA 2021 Student Forum: Processor Architecture Optimization for Spatially Dynamic Neural Networks,"EMEA 2021 Student Forum Processor Architecture Optimization for Spatially Dynamic Neural Networks Steven COLLEMAN, PhD Student, KU Leuven Spatially ...",https://i.ytimg.com/vi/ycWo0nhgyA0/default.jpg,120,90,https://i.ytimg.com/vi/ycWo0nhgyA0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ycWo0nhgyA0/hqdefault.jpg,480,360,tinyML,none,2021-07-13T19:28:15Z
3,youtube#searchResult,NWgD8HGbdXGjma3pXEVg0ONvgZQ,youtube#video,swQgFaSElWw,2021-07-13T19:23:07Z,UC9iWqvsWjhowkHWVJquHwkg,EMEA 2021 Student Forum:  Neural gradients are near lognormal: Improves quantized and sparse...,"EMEA 2021 Studen Forum Neural gradients are near lognormal: Improves quantized and sparse training Brian CHMIEL , Deep Learning Researcher, Intel ...",https://i.ytimg.com/vi/swQgFaSElWw/default.jpg,120,90,https://i.ytimg.com/vi/swQgFaSElWw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/swQgFaSElWw/hqdefault.jpg,480,360,tinyML,none,2021-07-13T19:23:07Z
4,youtube#searchResult,QmnsCOv3H0KdW5cB28Jtyy0b1rg,youtube#video,BFoPgI0IDWQ,2021-07-13T19:15:04Z,UC9iWqvsWjhowkHWVJquHwkg,EMEA 2021 Student Forum: Enabling autonomous navigation on UAVs with onboard MCU based camera...,EMEA 2021 Student Forum Enabling autonomous navigation on UAVs with onboard MCU based camera running TinyML models at the edge Andrea ...,https://i.ytimg.com/vi/BFoPgI0IDWQ/default.jpg,120,90,https://i.ytimg.com/vi/BFoPgI0IDWQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BFoPgI0IDWQ/hqdefault.jpg,480,360,tinyML,none,2021-07-13T19:15:04Z
0,youtube#searchResult,dmYxikZumZBsB_GfZJPCoCEnZDs,youtube#video,VUtDZSZXhtc,2021-07-14T23:52:24Z,UCIpPdErVmb3sfCT6S8U3BwA,EXPLAINED: AI Explained In 4 Levels of Difficulty,"Welcome to the ""EXPLAINED"" virtual workshop, hosted by A.I. For Anyone and Mark Cuban Companies! Subscribe to our YouTube channel and like this video ...",https://i.ytimg.com/vi/VUtDZSZXhtc/default.jpg,120,90,https://i.ytimg.com/vi/VUtDZSZXhtc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VUtDZSZXhtc/hqdefault.jpg,480,360,A.I. For Anyone,none,2021-07-14T23:52:24Z
1,youtube#searchResult,IZO5Qa_04xTId3HRXOPC1fqkxik,youtube#video,Qr7d01uz8YM,2020-12-02T00:55:36Z,UCIpPdErVmb3sfCT6S8U3BwA,Bias in AI | An overview of algorithmic bias in artificial intelligence,"Welcome to the ""Bias in AI"" virtual workshop, hosted by A.I. For Anyone and Black Girls Code! Subscribe to our YouTube channel and like this video for more ...",https://i.ytimg.com/vi/Qr7d01uz8YM/default.jpg,120,90,https://i.ytimg.com/vi/Qr7d01uz8YM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Qr7d01uz8YM/hqdefault.jpg,480,360,A.I. For Anyone,none,2020-12-02T00:55:36Z
2,youtube#searchResult,4HlpMxEqnh6h03iqnc8_1UBbg9o,youtube#video,irDyViopnGs,2020-10-16T19:47:06Z,UCIpPdErVmb3sfCT6S8U3BwA,What Is AI? (And Why Is It So Important?),"Hey friends, in this video I'll give you a brief overview of what AI is, how it works, some different types of AI, and some of the benefits/risks that the technology ...",https://i.ytimg.com/vi/irDyViopnGs/default.jpg,120,90,https://i.ytimg.com/vi/irDyViopnGs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/irDyViopnGs/hqdefault.jpg,480,360,A.I. For Anyone,none,2020-10-16T19:47:06Z
3,youtube#searchResult,YhJUR1N-E8-JdT2cMePFZLR88Yc,youtube#video,W1A2UnzB6g4,2020-08-19T23:58:33Z,UCIpPdErVmb3sfCT6S8U3BwA,Jobs in AI &amp; Data Science | An overview of jobs in artificial intelligence and data science,"Welcome to the ""Jobs in AI & Data Science"" virtual workshop, hosted by A.I. For Anyone and Correlation One! Subscribe to our YouTube channel and like this ...",https://i.ytimg.com/vi/W1A2UnzB6g4/default.jpg,120,90,https://i.ytimg.com/vi/W1A2UnzB6g4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/W1A2UnzB6g4/hqdefault.jpg,480,360,A.I. For Anyone,none,2020-08-19T23:58:33Z
4,youtube#searchResult,kTfZyie6ds1eh29yLjcz360FFEw,youtube#video,kUGeRHzQgJc,2020-06-04T00:08:02Z,UCIpPdErVmb3sfCT6S8U3BwA,AI In Healthcare 101 | How AI Is Being Used In The Healthcare Industry,"Welcome to the ""AI In Healthcare"" virtual workshop, hosted by A.I. For Anyone and Komodo Health! Subscribe to our YouTube channel and like this video for ...",https://i.ytimg.com/vi/kUGeRHzQgJc/default.jpg,120,90,https://i.ytimg.com/vi/kUGeRHzQgJc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kUGeRHzQgJc/hqdefault.jpg,480,360,A.I. For Anyone,none,2020-06-04T00:08:02Z
0,youtube#searchResult,zt1SmI_B6oM9plxUX6Ypog64SFY,youtube#video,t3w1hCv9_3I,2021-05-25T10:56:25Z,UCrxw8iiyFalKHFNAhZYCAYA,Build Your Own Data Logger: Module 5.2: The Grand Finale,"Build Your Own Data Logger Virtual Course Module 5.2: The Grand Finale In Module 5 we'll optimise our data logger application, and add the finishing touches ...",https://i.ytimg.com/vi/t3w1hCv9_3I/default.jpg,120,90,https://i.ytimg.com/vi/t3w1hCv9_3I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/t3w1hCv9_3I/hqdefault.jpg,480,360,WILDLABS.NET,none,2021-05-25T10:56:25Z
1,youtube#searchResult,E4M7ya70w3fr1TCFi30rwtQyodo,youtube#video,NfwSqQVqbIo,2021-05-25T10:53:09Z,UCrxw8iiyFalKHFNAhZYCAYA,Build Your Own Data Logger: Module 5.1: Who let the watchdogs out!,"Build Your Own Data Logger Virtual Course Module 5.1: Who let the watchdogs out! In Module 5 we'll optimise our data logger application, and add the finishing ...",https://i.ytimg.com/vi/NfwSqQVqbIo/default.jpg,120,90,https://i.ytimg.com/vi/NfwSqQVqbIo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NfwSqQVqbIo/hqdefault.jpg,480,360,WILDLABS.NET,none,2021-05-25T10:53:09Z
2,youtube#searchResult,LASksmbPsJvQD7Te2IcdnfcUd5s,youtube#video,pvKnzkmesP0,2021-05-25T10:48:18Z,UCrxw8iiyFalKHFNAhZYCAYA,Build Your Own Data Logger: Module 5.0: Power Optimisation - How Low Can You Go?,"Build Your Own Data Logger Virtual Course Module 5.0: Power Optimisation - How Low Can You Go? In Module 5 we'll optimise our data logger application, ...",https://i.ytimg.com/vi/pvKnzkmesP0/default.jpg,120,90,https://i.ytimg.com/vi/pvKnzkmesP0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pvKnzkmesP0/hqdefault.jpg,480,360,WILDLABS.NET,none,2021-05-25T10:48:18Z
3,youtube#searchResult,JvPimDsfhBCYXT9rlIxguMUM-S8,youtube#video,fDadH-rnPR4,2021-02-26T23:33:03Z,UCrxw8iiyFalKHFNAhZYCAYA,Collaboration Spotlight: BoomBox,"See footage from Dr. Meredith Palmer and Freaklabs' BoomBox project, an innovative camera trap setup with automated audio cues, used to research predator ...",https://i.ytimg.com/vi/fDadH-rnPR4/default.jpg,120,90,https://i.ytimg.com/vi/fDadH-rnPR4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fDadH-rnPR4/hqdefault.jpg,480,360,WILDLABS.NET,none,2021-02-26T23:33:03Z
4,youtube#searchResult,k8_wIcEwFGMzwXmYmFkP5FCSP1E,youtube#video,ZRS04THqTsA,2021-02-19T08:57:32Z,UCrxw8iiyFalKHFNAhZYCAYA,Elizabeth Bondi: How do I strategically allocate drones for conservation?,Meet your Tutor: Elizabeth Bondi Elizabeth is a PhD candidate in Computer Science at Harvard University. Her research interests include computer vision and ...,https://i.ytimg.com/vi/ZRS04THqTsA/default.jpg,120,90,https://i.ytimg.com/vi/ZRS04THqTsA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZRS04THqTsA/hqdefault.jpg,480,360,WILDLABS.NET,none,2021-02-19T08:57:32Z
0,youtube#searchResult,IpfihkBlQtODjCUgESgB3c3nasU,youtube#video,jOqLX_az_Tg,2021-07-12T14:30:06Z,UC8ofcOdHNINiPrBA9D59Vaw,Scrape Twitter Data or Tweets in Python using snscrape module,"In this video, I will show you how to scrape twitter data or tweets using the snscrape python module. You can scrape Tweets with No Limitation and No API Key ...",https://i.ytimg.com/vi/jOqLX_az_Tg/default.jpg,120,90,https://i.ytimg.com/vi/jOqLX_az_Tg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jOqLX_az_Tg/hqdefault.jpg,480,360,Bhavesh Bhatt,none,2021-07-12T14:30:06Z
